,Mon_00,Mon_01,Mon_05,Mon_06,Mon_07,Mon_08,Mon_09,Mon_10,Mon_11,Mon_12,Mon_13,Mon_14,Mon_15,Mon_16,Mon_17,Mon_18,Mon_19,Mon_20,Mon_21,Mon_22,Mon_23,Tue_00,Tue_01,Tue_05,Tue_06,Tue_07,Tue_08,Tue_09,Tue_10,Tue_11,Tue_12,Tue_13,Tue_14,Tue_15,Tue_16,Tue_17,Tue_18,Tue_19,Tue_20,Tue_21,Tue_22,Tue_23,Wed_00,Wed_01,Wed_05,Wed_06,Wed_07,Wed_08,Wed_09,Wed_10,Wed_11,Wed_12,Wed_13,Wed_14,Wed_15,Wed_16,Wed_17,Wed_18,Wed_19,Wed_20,Wed_21,Wed_22,Wed_23,Thu_00,Thu_01,Thu_05,Thu_06,Thu_07,Thu_08,Thu_09,Thu_10,Thu_11,Thu_12,Thu_13,Thu_14,Thu_15,Thu_16,Thu_17,Thu_18,Thu_19,Thu_20,Thu_21,Thu_22,Thu_23,Fri_00,Fri_01,Fri_05,Fri_06,Fri_07,Fri_08,Fri_09,Fri_10,Fri_11,Fri_12,Fri_13,Fri_14,Fri_15,Fri_16,Fri_17,Fri_18,Fri_19,Fri_20,Fri_21,Fri_22,Fri_23,Sat_00,Sat_01,Sat_05,Sat_06,Sat_07,Sat_08,Sat_09,Sat_10,Sat_11,Sat_12,Sat_13,Sat_14,Sat_15,Sat_16,Sat_17,Sat_18,Sat_19,Sat_20,Sat_21,Sat_22,Sat_23,Sun_00,Sun_01,Sun_05,Sun_06,Sun_07,Sun_08,Sun_09,Sun_10,Sun_11,Sun_12,Sun_13,Sun_14,Sun_15,Sun_16,Sun_17,Sun_18,Sun_19,Sun_20,Sun_21,Sun_22,Sun_23,cluster_group,daily_ppl_avg,max_people_by_hr,max_weekday,max_hour,to,from,group_name,color,lat,long,code,Eng,站名
29,1.3,0.0,0.0,16.9,45.5,62.4,36.4,33.8,29.9,32.5,35.1,33.8,28.6,33.8,58.5,74.1,48.1,23.4,23.4,16.9,5.2,1.3,0.0,0.0,16.9,50.7,74.1,35.1,29.9,28.6,35.1,31.2,26.0,23.4,39.0,67.6,92.3,46.8,27.3,20.8,13.0,3.9,1.3,0.0,0.0,10.4,48.1,71.5,36.4,32.5,26.0,28.6,32.5,28.6,26.0,40.3,70.2,89.7,42.9,26.0,27.3,16.9,5.2,1.3,0.0,0.0,14.3,49.4,79.3,39.0,31.2,33.8,37.7,35.1,31.2,32.5,37.7,78.0,97.5,44.2,28.6,24.7,14.3,2.6,2.6,0.0,0.0,15.6,53.3,76.7,45.5,35.1,33.8,37.7,41.6,37.7,45.5,57.2,98.8,130.0,75.4,59.8,40.3,29.9,10.4,1.3,0.0,0.0,23.4,45.5,49.4,67.6,54.6,57.2,62.4,54.6,49.4,53.3,53.3,53.3,57.2,37.7,37.7,29.9,23.4,13.0,2.6,0.0,0.0,13.0,32.5,54.6,49.4,48.1,44.2,45.5,59.8,45.5,46.8,42.9,44.2,42.9,37.7,33.8,24.7,16.9,6.5,1,731.45,130.0,Fri,18,BL12,BR07,B,#cb181d,25.023698,121.55162,BR07,Liuzhangli,六張犁站
30,0.0,0.0,0.0,18.46,36.93,55.39,32.31,36.93,32.31,43.85,46.16,39.24,50.78,60.01,101.55,131.56,64.62,39.24,34.62,18.46,2.31,0.0,0.0,0.0,16.16,39.24,69.24,27.7,30.0,36.93,57.7,43.85,46.16,55.39,73.86,108.48,163.87,80.78,55.39,46.16,25.39,4.62,2.31,0.0,0.0,16.16,39.24,76.16,39.24,30.0,39.24,55.39,43.85,34.62,48.47,62.32,103.86,156.94,76.16,55.39,53.08,25.39,4.62,2.31,0.0,0.0,11.54,36.93,69.24,34.62,25.39,41.54,57.7,46.16,46.16,53.08,87.7,131.56,184.64,85.4,57.7,48.47,27.7,6.92,2.31,0.0,0.0,16.16,43.85,69.24,39.24,41.54,46.16,69.24,69.24,60.01,87.7,117.71,156.94,230.8,124.63,66.93,110.78,53.08,6.92,0.0,0.0,0.0,23.08,39.24,60.01,60.01,57.7,53.08,73.86,71.55,66.93,66.93,83.09,99.24,80.78,48.47,39.24,39.24,20.77,6.92,0.0,0.0,0.0,9.23,25.39,46.16,53.08,39.24,36.93,60.01,60.01,46.16,62.32,57.7,106.17,69.24,62.32,41.54,18.46,16.16,2.31,1,1007.06,230.8,Fri,18,BL12,BR08,B,#cb181d,25.026124,121.54343700000001,BR08,Technology Building,科技大樓站
31,0.0,0.0,0.0,11.47,32.5,43.98,30.59,24.86,32.5,40.15,38.24,34.42,36.33,42.06,59.27,107.07,55.45,32.5,28.68,15.3,1.91,0.0,0.0,0.0,11.47,38.24,51.62,34.42,30.59,30.59,42.06,36.33,34.42,38.24,40.15,66.92,139.58,70.74,40.15,28.68,21.03,3.82,1.91,0.0,0.0,11.47,36.33,49.71,28.68,28.68,38.24,38.24,40.15,34.42,34.42,42.06,70.74,130.02,72.66,36.33,22.94,19.12,5.74,0.0,0.0,0.0,11.47,42.06,55.45,30.59,28.68,43.98,42.06,40.15,36.33,38.24,51.62,74.57,135.75,74.57,36.33,34.42,17.21,1.91,1.91,0.0,0.0,13.38,43.98,53.54,34.42,28.68,43.98,45.89,51.62,51.62,51.62,59.27,89.86,191.2,99.42,55.45,49.71,32.5,7.65,1.91,0.0,0.0,17.21,28.68,47.8,59.27,45.89,51.62,57.36,63.1,53.54,59.27,66.92,139.58,57.36,32.5,28.68,30.59,17.21,5.74,1.91,0.0,0.0,9.56,19.12,49.71,42.06,43.98,36.33,59.27,55.45,43.98,49.71,49.71,61.18,45.89,34.42,28.68,21.03,17.21,5.74,1,787.73,191.2,Fri,18,BL12,BR12,B,#cb181d,25.060848,121.544226,BR12,Zhongshan Junior High School,中山國中站
32,0.0,0.0,0.0,0.95,3.78,5.68,27.43,45.41,23.65,47.3,67.17,48.25,45.41,72.84,59.6,64.33,53.92,27.43,31.22,28.38,1.89,0.0,0.0,0.0,2.84,3.78,3.78,26.49,40.68,33.11,41.62,63.38,53.92,44.46,60.54,70.0,58.65,51.08,39.73,25.54,32.16,5.68,0.0,0.0,0.0,1.89,1.89,4.73,24.6,36.89,31.22,44.46,58.65,45.41,39.73,52.98,64.33,67.17,41.62,42.57,17.97,15.14,0.95,0.0,0.0,0.0,1.89,5.68,5.68,33.11,42.57,25.54,36.89,54.87,38.79,35.95,67.17,61.49,66.22,67.17,36.89,26.49,20.81,2.84,0.0,0.0,0.0,0.95,2.84,5.68,38.79,59.6,42.57,59.6,75.68,61.49,51.08,76.63,70.95,94.6,63.38,60.54,37.84,31.22,2.84,0.0,0.0,0.0,1.89,2.84,6.62,36.89,52.98,30.27,61.49,67.17,60.54,35.0,61.49,38.79,48.25,61.49,26.49,25.54,17.97,1.89,0.0,0.0,0.0,0.95,2.84,6.62,26.49,38.79,37.84,46.35,62.44,60.54,37.84,58.65,49.19,55.81,54.87,54.87,33.11,16.08,1.89,2,665.41,94.6,Fri,18,BL12,BR13,C,#fc9272,25.063021,121.551772,BR13,Songshan Airport,松山機場站
33,0.91,0.0,0.0,3.65,16.42,21.89,13.68,13.68,19.15,25.54,26.45,23.71,26.45,26.45,52.9,29.18,15.5,12.77,10.94,8.21,1.82,0.91,0.0,0.0,6.38,20.06,23.71,19.15,12.77,16.42,17.33,24.62,15.5,22.8,30.1,52.9,35.57,17.33,11.86,11.86,10.94,3.65,0.91,0.0,0.0,4.56,20.98,25.54,13.68,10.94,20.06,30.1,21.89,17.33,27.36,35.57,55.63,48.34,19.15,13.68,15.5,11.86,1.82,0.91,0.0,0.0,4.56,19.15,31.01,20.98,11.86,19.15,29.18,26.45,25.54,27.36,34.66,51.07,48.34,20.06,18.24,13.68,10.94,4.56,1.82,0.0,0.0,8.21,18.24,27.36,19.15,20.06,24.62,47.42,39.22,34.66,45.6,43.78,91.2,72.96,41.04,24.62,28.27,16.42,3.65,0.91,0.0,0.0,8.21,16.42,21.89,27.36,29.18,25.54,32.83,32.83,31.01,29.18,31.92,61.1,37.39,20.06,14.59,16.42,8.21,2.74,0.91,0.0,0.0,1.82,13.68,21.89,20.98,17.33,19.15,35.57,31.92,21.89,25.54,23.71,50.16,32.83,24.62,11.86,11.86,6.38,4.56,1,420.95,91.2,Fri,17,BL12,BR14,B,#cb181d,25.079476,121.546894,BR14,Dazhi,大直站
34,0.0,0.0,0.0,7.46,11.19,17.72,10.26,10.26,12.12,15.85,17.72,18.65,31.7,30.77,46.62,41.96,26.11,24.24,18.65,13.99,1.86,0.93,0.0,0.0,5.6,12.12,25.18,11.19,8.39,12.12,19.58,22.38,20.52,26.11,23.31,36.37,44.76,28.91,23.31,25.18,18.65,5.6,0.93,0.0,0.0,4.66,12.12,22.38,11.19,9.33,17.72,17.72,18.65,33.57,41.03,27.04,54.08,70.87,37.3,25.18,34.5,18.65,2.8,0.93,0.0,0.0,5.6,14.92,25.18,11.19,10.26,12.12,17.72,19.58,22.38,21.45,15.85,38.23,57.82,29.84,26.11,29.84,27.98,10.26,3.73,0.0,0.0,5.6,13.06,22.38,10.26,13.06,11.19,18.65,15.85,25.18,29.84,37.3,48.49,82.06,55.95,36.37,48.49,38.23,12.12,3.73,0.0,0.0,5.6,10.26,13.99,20.52,20.52,22.38,25.18,27.04,38.23,58.75,65.27,49.42,42.9,28.91,29.84,66.21,69.94,14.92,0.93,0.0,0.0,2.8,8.39,20.52,13.99,16.78,19.58,25.18,22.38,40.1,84.86,93.25,53.15,42.9,36.37,31.7,45.69,28.91,9.33,1,474.71,93.25,Sun,16,BL12,BR15,B,#cb181d,25.084853,121.55559199999999,BR15,Jiannan Road,劍南路站
35,0.0,0.0,0.0,5.56,16.67,25.0,11.11,16.67,16.67,27.78,30.56,27.78,27.78,44.45,58.34,130.57,108.34,41.67,22.22,16.67,2.78,2.78,0.0,0.0,5.56,16.67,36.11,13.89,13.89,25.0,36.11,36.11,27.78,38.89,58.34,94.45,163.9,133.34,50.0,27.78,16.67,2.78,0.0,0.0,0.0,2.78,19.45,30.56,13.89,13.89,30.56,58.34,50.0,33.34,33.34,38.89,58.34,175.01,147.23,50.0,30.56,19.45,2.78,2.78,0.0,0.0,5.56,16.67,33.34,11.11,13.89,30.56,38.89,36.11,38.89,38.89,61.12,77.78,175.01,144.46,55.56,33.34,25.0,2.78,2.78,0.0,0.0,8.33,22.22,33.34,22.22,13.89,27.78,52.78,52.78,47.23,55.56,83.34,119.45,277.8,225.02,83.34,41.67,27.78,5.56,0.0,0.0,0.0,8.33,19.45,25.0,30.56,27.78,33.34,36.11,36.11,36.11,33.34,30.56,50.0,38.89,19.45,13.89,13.89,13.89,8.33,0.0,0.0,0.0,2.78,11.11,16.67,22.22,16.67,19.45,19.45,30.56,30.56,25.0,22.22,33.34,25.0,22.22,13.89,8.33,5.56,2.78,1,726.56,277.8,Fri,18,BL12,BR16,B,#cb181d,25.082133,121.567213,BR16,Xihu,西湖站
36,0.0,0.0,0.0,7.67,26.85,44.11,23.02,23.02,30.69,32.61,42.2,46.03,36.44,34.52,84.39,101.65,59.46,19.18,17.26,7.67,3.84,0.0,0.0,0.0,7.67,36.44,55.62,23.02,19.18,26.85,28.77,34.52,34.52,26.85,32.61,120.83,128.51,80.56,19.18,19.18,9.59,1.92,0.0,0.0,0.0,7.67,34.52,55.62,28.77,24.93,26.85,34.52,38.36,36.44,34.52,34.52,82.47,124.67,84.39,36.44,17.26,9.59,1.92,0.0,0.0,0.0,5.75,34.52,59.46,24.93,19.18,30.69,32.61,30.69,40.28,44.11,34.52,90.15,130.42,99.74,24.93,17.26,7.67,3.84,1.92,0.0,0.0,7.67,36.44,53.7,24.93,28.77,36.44,46.03,61.38,40.28,34.52,49.87,92.06,191.8,143.85,49.87,28.77,17.26,3.84,0.0,0.0,0.0,13.43,28.77,40.28,46.03,32.61,36.44,38.36,46.03,32.61,24.93,28.77,44.11,24.93,15.34,11.51,11.51,7.67,1.92,1.92,0.0,0.0,5.75,21.1,36.44,36.44,38.36,44.11,49.87,49.87,36.44,34.52,49.87,34.52,28.77,17.26,13.43,9.59,3.84,1.92,1,678.18,191.8,Fri,18,BL12,BR17,B,#cb181d,25.080038000000002,121.575102,BR17,Gangqian,港墘站
37,0.76,0.0,0.0,3.82,12.99,32.09,11.46,9.17,6.88,11.46,7.64,11.46,11.46,14.52,35.91,24.45,8.4,5.35,6.11,2.29,0.76,0.76,0.0,0.0,1.53,15.28,38.96,15.28,7.64,10.7,10.7,9.93,6.11,9.17,11.46,41.26,29.03,6.88,3.82,3.06,3.82,0.76,0.0,0.0,0.0,4.58,11.46,38.96,15.28,11.46,9.17,9.17,8.4,10.7,7.64,13.75,48.13,35.14,6.88,1.53,3.06,0.76,0.76,0.0,0.0,0.0,3.06,13.75,43.55,12.99,15.28,9.17,7.64,12.22,10.7,6.11,7.64,38.96,28.27,11.46,4.58,3.82,3.06,2.29,1.53,0.0,0.0,3.06,16.81,38.96,14.52,12.22,10.7,20.63,18.34,12.22,9.93,19.1,64.94,76.4,26.74,9.93,6.11,4.58,2.29,0.76,0.0,0.0,4.58,15.28,22.16,28.27,20.63,18.34,17.57,27.5,16.04,16.04,12.22,21.39,12.99,9.17,6.11,4.58,2.29,0.76,0.0,0.0,0.0,3.06,7.64,19.1,24.45,12.99,16.81,20.63,20.63,22.16,18.34,18.34,22.16,15.28,9.17,6.88,3.82,0.76,2.29,1,254.84,76.4,Fri,18,BL12,BR18,B,#cb181d,25.078548,121.58552399999999,BR18,Wende,文德站
38,1.29,0.0,0.0,6.44,25.12,48.94,25.12,23.18,13.52,16.74,19.32,16.74,13.52,10.95,22.54,22.54,9.66,5.8,9.02,4.51,0.64,0.0,0.0,0.0,9.02,34.78,57.32,30.27,20.61,15.46,18.68,19.96,15.46,13.52,13.52,17.39,19.32,8.37,5.15,5.15,5.8,1.29,0.0,0.0,0.0,11.59,28.98,59.89,22.54,16.74,15.46,17.39,20.61,16.1,10.3,12.88,21.9,18.03,11.59,5.8,7.73,5.15,0.64,0.64,0.0,0.0,7.08,27.69,59.25,26.4,18.68,15.46,14.81,23.18,15.46,15.46,12.24,12.88,20.61,10.95,4.51,4.51,5.8,0.64,0.64,0.0,0.0,7.08,30.91,64.4,28.98,21.9,19.32,18.03,23.83,18.68,19.96,15.46,26.4,32.2,19.32,10.95,8.37,5.8,2.58,1.29,0.0,0.0,12.24,19.96,47.66,40.57,28.98,30.91,36.71,48.3,26.4,25.12,26.4,32.2,26.4,10.3,9.02,8.37,6.44,2.58,1.29,0.0,0.0,6.44,16.1,34.13,45.72,23.18,23.83,32.2,41.86,35.42,27.05,27.05,31.56,18.68,13.52,9.66,7.08,5.8,1.93,0,345.95,64.4,Fri,8,BL12,BR19,A,#67000d,25.083496,121.594205,BR19,Neihu,內湖站
39,0.26,0.0,0.0,2.86,10.92,17.94,9.62,6.5,5.46,9.36,4.42,9.36,5.98,7.28,3.64,7.28,3.64,1.56,1.82,1.56,1.04,0.52,0.0,0.0,1.04,16.12,22.88,9.88,5.98,4.42,3.38,4.42,5.46,5.46,3.38,3.12,6.24,2.6,1.56,0.52,1.56,0.0,0.0,0.0,0.0,1.3,14.56,19.24,10.66,5.72,9.36,7.28,7.28,5.72,4.68,3.9,3.9,8.06,4.42,1.3,0.78,1.04,0.26,0.0,0.0,0.0,2.08,14.56,19.76,11.44,4.42,8.84,7.02,6.24,4.42,2.34,5.72,5.2,4.16,2.6,1.3,0.78,1.3,0.26,0.52,0.0,0.0,2.08,15.08,21.32,9.36,6.76,5.72,4.42,10.4,4.94,4.16,3.9,5.46,7.54,4.68,2.08,1.3,2.08,0.26,0.26,0.0,0.0,1.3,8.58,16.38,10.92,10.4,10.92,10.92,15.34,8.84,8.84,9.1,13.0,9.88,3.12,3.12,2.08,2.08,1.04,0.0,0.0,0.0,2.34,5.46,19.76,15.86,9.62,8.06,11.44,14.3,17.94,26.0,23.92,16.12,15.6,7.54,3.38,1.56,2.86,1.56,0,125.97,26.0,Sun,15,BL12,BR20,A,#67000d,25.083009,121.60526200000001,BR20,Dahu Park,大湖公園站
40,0.0,0.0,0.0,7.05,22.24,41.77,21.16,14.65,19.53,20.07,13.56,14.65,13.56,17.9,25.5,18.99,8.14,6.51,5.43,2.17,3.8,0.0,0.0,0.0,8.68,25.5,52.08,30.92,16.27,13.56,17.9,26.04,13.56,9.76,15.73,26.04,27.12,6.51,5.97,5.43,1.08,0.54,0.0,0.0,0.0,7.05,27.12,54.25,27.12,15.73,13.56,18.99,26.04,13.02,13.56,15.19,21.7,24.96,8.68,5.97,4.34,1.63,0.0,0.0,0.0,0.0,5.43,29.3,53.71,22.78,14.65,15.73,18.44,24.96,8.14,10.85,14.65,29.3,27.12,11.39,7.05,3.8,2.71,1.08,0.54,0.0,0.0,10.31,24.96,52.62,24.96,16.27,18.44,29.84,35.26,17.9,20.62,29.84,53.16,48.28,18.44,7.05,4.34,4.88,2.17,0.0,0.0,0.0,7.05,14.65,36.35,37.43,17.9,28.75,26.58,37.97,23.87,17.36,15.73,28.75,17.36,7.6,7.05,5.43,4.88,0.54,0.0,0.0,0.0,4.34,11.39,33.09,35.8,19.53,22.78,28.75,29.3,17.9,20.62,15.73,33.09,17.9,6.51,6.51,4.34,1.63,1.08,0,320.91,54.25,Wed,8,BL12,BR21,A,#67000d,25.072716,121.607155,BR21,Huzhou,葫洲站
41,0.0,0.0,0.0,5.76,32.08,62.51,35.37,21.38,20.56,22.21,21.38,18.1,16.45,18.1,27.14,21.38,13.16,6.58,4.93,5.76,0.82,0.82,0.0,0.0,7.4,38.66,78.96,36.19,18.92,15.63,19.74,23.03,15.63,10.69,14.8,29.61,29.61,11.52,7.4,3.29,2.47,0.82,0.0,0.0,0.0,7.4,37.01,82.25,38.66,18.92,15.63,21.38,18.1,13.16,11.52,12.34,37.01,27.97,12.34,5.76,3.29,4.11,1.64,0.82,0.0,0.0,5.76,37.01,74.03,39.48,18.92,17.27,18.1,22.21,16.45,9.87,14.8,33.72,23.85,9.05,4.93,4.93,4.11,0.82,0.82,0.0,0.0,6.58,41.12,78.96,32.9,26.32,25.5,24.68,26.32,19.74,12.34,19.74,50.17,47.7,20.56,9.05,6.58,7.4,4.11,0.0,0.0,0.0,7.4,25.5,43.59,40.3,31.26,41.12,41.12,50.17,35.37,27.14,22.21,30.43,23.85,13.16,6.58,4.11,3.29,2.47,0.0,0.0,0.0,4.93,16.45,37.01,38.66,31.26,33.72,36.19,46.06,23.85,23.85,18.1,23.85,22.21,9.05,9.05,8.22,4.93,1.64,0,391.02,82.25,Wed,8,BL12,BR22,A,#67000d,25.067126000000002,121.611718,BR22,Donghu,東湖站
42,0.39,0.0,0.0,0.0,2.34,5.07,2.34,5.85,2.73,6.24,6.24,6.63,3.9,5.07,8.19,23.79,13.26,8.19,3.9,1.17,0.39,0.0,0.0,0.0,0.39,1.17,4.68,6.63,5.46,4.68,6.24,6.63,7.8,3.51,3.9,9.36,37.44,20.67,5.07,3.51,1.95,0.78,0.0,0.0,0.0,0.0,1.56,5.07,4.68,3.12,3.12,6.24,5.85,3.9,5.07,7.02,12.09,23.4,18.33,5.07,6.24,3.9,0.0,0.0,0.0,0.0,0.0,1.95,4.68,3.9,4.29,2.73,9.36,8.19,7.41,7.41,6.24,9.36,35.1,26.13,12.09,4.68,3.12,1.17,0.0,0.0,0.0,0.0,1.95,4.68,5.85,4.68,4.29,7.02,10.14,9.75,8.19,7.41,13.26,39.0,22.62,11.31,7.02,3.9,0.39,0.0,0.0,0.0,1.17,1.95,7.02,4.68,3.12,4.29,6.63,11.7,4.68,6.63,7.41,9.36,4.29,2.73,4.68,1.17,3.12,0.0,0.0,0.0,0.0,0.0,1.95,6.24,5.85,3.12,5.46,5.07,7.02,5.46,7.41,13.26,6.63,3.12,4.29,4.29,5.46,1.17,1.56,1,118.44,39.0,Fri,18,BL12,BR23,B,#cb181d,25.059942000000003,121.61592900000001,BR23,Nangang Software Park,南港軟體園區站
43,0.0,0.0,0.0,49.66,87.29,112.88,66.22,52.68,49.66,46.66,58.7,43.64,43.64,42.14,57.19,49.66,39.13,25.58,16.56,6.02,3.01,0.0,0.0,0.0,40.64,94.82,149.0,72.24,52.68,42.14,34.62,42.14,30.1,34.62,34.62,60.2,43.64,21.07,15.05,13.54,6.02,1.5,1.5,0.0,0.0,31.6,97.82,135.45,67.73,49.66,45.15,37.62,49.66,28.6,30.1,46.66,60.2,40.64,24.08,19.57,13.54,10.54,1.5,0.0,0.0,0.0,42.14,105.35,150.5,66.22,49.66,40.64,40.64,42.14,33.11,34.62,48.16,58.7,52.68,28.6,19.57,15.05,7.52,3.01,1.5,0.0,0.0,42.14,94.82,138.46,70.74,58.7,60.2,66.22,93.31,52.68,46.66,49.66,109.86,58.7,36.12,27.09,22.58,7.52,6.02,1.5,0.0,0.0,45.15,67.73,97.82,81.27,84.28,94.82,75.25,84.28,72.24,54.18,61.7,87.29,66.22,51.17,45.15,33.11,18.06,7.52,1.5,0.0,0.0,34.62,60.2,106.85,72.24,73.74,82.78,67.73,85.78,120.4,127.92,150.5,117.39,79.76,60.2,34.62,24.08,12.04,4.51,0,966.51,150.5,Thu,8,BL12,G01,A,#67000d,24.95894,121.53858100000001,G01,Xindian,新店站
44,0.0,0.0,0.0,39.91,85.96,116.66,70.61,52.19,52.19,46.05,44.51,49.12,44.51,35.3,59.86,41.44,30.7,19.96,13.82,7.68,1.54,0.0,0.0,0.0,53.72,92.1,136.62,76.75,49.12,52.19,36.84,39.91,32.24,23.02,29.16,53.72,47.58,24.56,13.82,16.89,7.68,3.07,1.54,0.0,0.0,41.44,95.17,135.08,70.61,49.12,52.19,52.19,44.51,39.91,26.1,29.16,55.26,49.12,27.63,21.49,15.35,7.68,0.0,0.0,0.0,0.0,41.44,96.7,153.5,72.14,49.12,49.12,39.91,44.51,39.91,35.3,33.77,56.8,53.72,30.7,23.02,16.89,7.68,1.54,1.54,0.0,0.0,44.51,101.31,144.29,81.36,59.86,56.8,62.93,67.54,46.05,49.12,47.58,118.2,105.92,58.33,30.7,26.1,21.49,3.07,0.0,0.0,0.0,47.58,69.08,119.73,95.17,95.17,112.06,87.49,101.31,79.82,53.72,58.33,62.93,49.12,29.16,26.1,13.82,12.28,3.07,0.0,0.0,0.0,33.77,55.26,96.7,87.49,82.89,81.36,67.54,76.75,78.28,58.33,55.26,53.72,52.19,39.91,32.24,16.89,12.28,3.07,0,927.51,153.5,Thu,8,BL12,G02,A,#67000d,24.967385999999998,121.541,G02,Xindian District Office,新店市公所站
45,0.45,0.0,0.0,3.14,10.3,17.92,10.3,8.96,9.41,8.06,9.41,11.2,7.17,3.58,11.65,11.2,3.58,3.14,5.38,27.78,6.72,0.0,0.0,0.0,6.27,15.68,24.19,8.06,9.41,7.17,7.17,7.62,5.82,4.48,4.93,12.1,20.16,5.38,2.69,5.38,2.69,0.45,0.0,0.0,0.0,4.48,14.78,21.5,10.3,9.41,5.82,3.14,7.17,4.93,2.69,4.93,17.02,15.68,4.48,1.79,2.69,2.69,0.45,0.45,0.0,0.0,4.93,17.92,22.85,8.06,6.72,6.27,8.96,9.86,2.24,8.96,6.27,23.74,18.37,3.58,3.58,2.69,1.79,0.45,0.0,0.0,0.0,8.96,14.78,23.74,11.65,11.65,9.41,8.06,8.96,7.62,5.38,4.03,24.19,17.47,4.93,5.38,4.03,3.14,0.45,0.0,0.0,0.0,5.82,13.44,13.89,13.44,12.54,12.54,13.44,16.58,12.99,12.1,14.78,44.8,12.99,6.72,3.58,7.17,3.58,0.0,0.45,0.0,0.0,4.93,12.54,18.37,9.86,10.75,16.13,10.75,12.54,11.65,10.75,13.89,8.06,6.72,11.65,6.72,3.58,1.34,0.45,1,167.86,44.8,Sat,17,BL12,G03A,B,#cb181d,24.972008,121.53048700000001,G03A,Xiaobitan,小碧潭站
46,1.98,0.0,0.0,57.54,101.18,150.78,91.26,69.44,85.31,69.44,73.41,71.42,63.49,61.5,99.2,107.14,61.5,51.58,31.74,19.84,3.97,0.0,0.0,0.0,59.52,115.07,162.69,85.31,75.39,73.41,73.41,77.38,73.41,53.57,49.6,101.18,103.17,57.54,27.78,23.81,15.87,3.97,1.98,0.0,0.0,57.54,109.12,176.58,93.25,75.39,61.5,75.39,75.39,61.5,53.57,53.57,121.02,111.1,59.52,31.74,25.79,15.87,3.97,1.98,0.0,0.0,57.54,113.09,184.51,93.25,79.36,71.42,67.46,73.41,55.55,49.6,61.5,119.04,113.09,65.47,29.76,29.76,21.82,5.95,1.98,0.0,0.0,55.55,109.12,182.53,97.22,77.38,75.39,95.23,117.06,85.31,81.34,111.1,160.7,198.4,115.07,57.54,45.63,31.74,9.92,1.98,0.0,0.0,63.49,109.12,144.83,140.86,152.77,140.86,136.9,136.9,126.98,85.31,87.3,111.1,69.44,57.54,41.66,27.78,19.84,5.95,1.98,0.0,0.0,39.68,87.3,142.85,140.86,119.04,128.96,95.23,126.98,105.15,81.34,97.22,101.18,63.49,63.49,53.57,33.73,15.87,3.97,0,1419.34,198.4,Fri,18,BL12,G03,A,#67000d,24.974979,121.543102,G03,Qizhang,七張站
47,0.0,0.0,0.0,58.93,91.67,124.41,88.4,72.03,75.3,81.85,85.12,75.3,62.21,81.85,104.77,150.6,104.77,52.38,42.56,19.64,3.27,0.0,0.0,0.0,55.66,111.32,150.6,88.4,72.03,78.58,78.58,78.58,55.66,62.21,91.67,150.6,176.8,121.14,58.93,39.29,22.92,6.55,0.0,0.0,0.0,45.84,104.77,150.6,85.12,72.03,72.03,85.12,75.3,68.75,65.48,114.59,144.06,206.26,111.32,58.93,42.56,22.92,6.55,0.0,0.0,0.0,52.38,104.77,153.88,94.95,58.93,72.03,85.12,85.12,68.75,68.75,94.95,140.78,206.26,127.69,65.48,42.56,36.01,6.55,3.27,0.0,0.0,52.38,111.32,140.78,104.77,81.85,91.67,117.86,114.59,94.95,101.49,134.23,239.0,327.4,202.99,111.32,72.03,49.11,13.1,3.27,0.0,0.0,58.93,91.67,150.6,144.06,147.33,144.06,130.96,160.43,147.33,108.04,121.14,127.69,101.49,68.75,58.93,45.84,32.74,6.55,3.27,0.0,0.0,32.74,72.03,124.41,111.32,101.49,114.59,88.4,117.86,124.41,101.49,104.77,134.23,78.58,75.3,68.75,42.56,26.19,6.55,1,1645.24,327.4,Fri,18,BL12,G04,B,#cb181d,24.982785999999997,121.54103300000001,G04,Dapinglin,大坪林站
48,1.98,0.0,0.0,51.54,116.97,156.62,89.21,71.37,85.25,69.39,67.4,67.4,87.23,75.34,99.12,89.21,65.42,41.63,43.62,21.81,7.93,0.0,0.0,0.0,59.47,124.9,180.41,87.23,71.37,63.44,67.4,63.44,49.56,61.46,73.35,120.93,111.02,59.47,37.67,35.68,25.77,9.91,1.98,0.0,0.0,55.51,154.64,182.39,87.23,69.39,71.37,81.28,73.35,57.49,69.39,71.37,107.06,109.04,55.51,35.68,37.67,31.72,7.93,1.98,0.0,0.0,59.47,126.88,198.25,81.28,75.34,73.35,83.26,71.37,65.42,75.34,75.34,142.74,118.95,61.46,51.54,33.7,27.76,5.95,1.98,0.0,0.0,59.47,136.79,188.34,111.02,99.12,91.2,152.65,130.84,93.18,116.97,134.81,178.42,172.48,97.14,75.34,71.37,43.62,11.9,1.98,0.0,0.0,73.35,114.98,154.64,138.77,146.7,140.76,130.84,168.51,111.02,107.06,154.64,118.95,95.16,83.26,69.39,49.56,35.68,11.9,1.98,0.0,0.0,37.67,71.37,134.81,105.07,113.0,116.97,103.09,156.62,124.9,126.88,138.77,136.79,103.09,87.23,77.32,41.63,29.74,5.95,0,1568.65,198.25,Thu,8,BL12,G05,A,#67000d,24.993524,121.54081699999999,G05,Jingmei,景美站
